Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Failure Type
297.1,308.4,1421,42.0,165,0
297.0,308.4,1305,54.6,168,0
296.9,308.4,1557,32.4,173,0
296.9,308.3,1555,38.2,175,0
296.9,308.3,1474,39.2,177,0
296.8,308.3,1506,45.9,182,0
296.9,308.4,1390,41.8,184,0
296.9,308.4,1450,46.9,186,0
296.9,308.3,1513,38.8,189,0
296.8,308.2,1643,34.7,191,0
296.8,308.2,1361,53.8,193,0
296.7,308.1,1450,40.9,195,0
296.7,308.0,1451,50.7,197,0
296.8,308.1,1289,62.0,199,3
296.8,308.1,1356,48.3,201,0
296.7,308.1,1528,46.3,203,0
296.6,308.0,1978,22.3,208,0
296.7,308.0,1535,36.8,210,0
296.8,308.1,1843,24.2,212,0
296.9,308.1,1422,48.7,215,0
296.8,308.0,1536,40.4,217,0
296.9,308.1,1483,44.3,219,0
296.8,308.1,1492,43.7,222,0
296.8,308.0,1584,40.4,227,0
296.9,308.1,1555,33.7,229,0
296.8,308.0,1497,41.7,231,0
296.7,307.8,1537,36.3,233,0
296.7,307.8,1505,39.4,236,0
296.7,307.8,1646,34.6,238,0
296.7,307.8,1286,60.5,0,0
296.7,307.8,1400,47.5,3,0
296.8,307.9,1337,56.5,5,0
296.9,308.0,1332,53.9,7,0
296.8,308.0,1561,38.3,9,0
296.9,308.0,1546,31.1,11,0
296.9,308.0,1713,29.3,13,0
296.9,308.0,1343,44.5,15,0
296.8,308.0,1391,54.4,17,0
296.8,308.0,1311,58.6,19,0
296.8,308.0,1453,51.0,24,0
296.8,308.0,1510,39.4,29,0
296.8,307.9,1448,48.8,31,0
296.7,307.8,1453,46.0,33,0
296.7,307.8,1468,39.2,35,0
296.7,307.8,1382,47.5,37,0
296.7,308.0,1580,32.2,39,0
296.8,308.0,1666,29.8,41,0
296.9,308.0,1409,50.7,43,0
296.8,308.0,1675,29.7,46,0
296.8,307.9,1698,30.8,48,0
296.7,307.9,1579,33.4,50,0
296.7,307.9,1743,27.9,55,0
296.9,308.0,1497,44.8,57,0
296.9,308.1,1741,28.8,60,0
296.9,308.1,1435,45.3,62,0
296.9,308.1,1440,46.3,64,0
296.9,308.0,1641,33.3,67,0
296.8,307.9,1420,45.4,70,0
296.8,307.9,1611,35.4,72,0
296.8,307.8,1373,42.9,74,0
296.8,307.9,1683,31.8,76,0
296.9,307.9,1547,32.6,79,0
296.9,307.8,1605,37.0,84,0
296.9,307.9,2010,18.9,86,0
296.8,307.7,1565,40.1,89,0
296.9,307.8,1828,24.6,91,0
297.0,307.8,1579,34.1,94,0
297.0,307.9,1882,24.2,97,0
296.9,307.8,1285,52.1,100,0
296.9,307.8,1571,35.0,102,0
296.9,307.8,1549,37.8,104,0
296.9,307.8,1544,37.6,109,0
297.0,307.9,1412,47.4,112,0
297.0,307.9,1422,53.0,115,0
297.0,307.7,1867,22.8,118,0
296.9,307.7,1424,43.3,120,0
296.9,307.6,1452,45.7,122,0
296.9,307.7,1550,39.7,124,0
296.8,307.6,1588,37.6,126,0
296.8,307.6,1338,44.4,128,0
296.8,307.6,1513,40.0,130,0
296.8,307.5,1470,45.9,132,0
296.8,307.5,1516,36.7,135,0
296.8,307.6,1434,48.3,138,0
296.8,307.6,1368,52.0,140,0
296.8,307.6,1304,48.7,142,0
296.8,307.6,1398,46.7,144,0
296.7,307.6,1516,37.4,146,0
296.7,307.6,1474,41.7,148,0
296.7,307.6,1547,34.7,150,0
296.6,307.5,1482,39.9,153,0
296.6,307.4,1436,42.8,156,0
296.6,307.3,1474,40.0,158,0
296.5,307.2,1481,38.2,160,0
296.5,307.3,1501,42.1,162,0
296.5,307.3,1566,37.2,164,0
296.5,307.3,1579,34.5,166,0
296.6,307.4,1631,35.0,168,0
296.6,307.4,1544,42.3,170,0
296.6,307.4,1521,38.6,173,0
296.6,307.4,1616,28.0,175,0
296.6,307.4,1333,50.2,177,0
296.7,307.4,1533,32.5,182,0
296.6,307.4,1368,45.1,185,0
296.6,307.4,1465,47.8,187,0
296.6,307.4,1406,41.5,189,0
296.5,307.4,1565,43.5,194,0
296.6,307.5,1582,37.9,197,0
296.6,307.5,1439,45.5,199,0
296.6,307.5,1566,35.0,201,0
296.6,307.5,1485,42.7,204,0
296.5,307.5,1566,35.1,206,0
296.3,307.3,1439,41.5,208,0
296.4,307.4,1416,50.0,210,0
296.4,307.4,2833,5.6,213,2
296.3,307.4,1465,47.1,215,0
296.4,307.4,1586,35.5,0,0
296.3,307.3,1567,31.4,5,0
296.2,307.2,1389,48.6,7,0
296.3,307.3,1368,49.5,10,0
296.3,307.3,1444,49.0,13,0
296.3,307.3,1498,41.6,15,0
296.1,307.2,1615,30.8,18,0
296.1,307.1,1898,22.7,20,0
296.1,307.1,1350,53.3,22,0
296.2,307.0,1516,37.6,25,0
296.2,307.0,1542,40.6,28,0
296.1,306.9,1541,32.6,33,0
296.1,306.9,1951,23.3,38,0
296.1,306.8,1645,31.0,41,0
296.0,306.7,1416,44.2,46,0
296.0,306.7,2044,22.3,48,0
295.9,306.6,1414,50.2,51,0
295.9,306.6,1678,26.7,53,0
295.9,306.5,1594,33.2,55,0
295.8,306.5,1514,37.7,60,0
295.8,306.5,1358,49.2,63,0
295.8,306.4,1325,56.2,65,0
295.8,306.4,1339,53.2,67,0
295.8,306.4,1335,51.7,69,0
295.9,306.4,1892,21.7,72,0
295.9,306.4,1575,28.5,74,0
295.8,306.3,1444,45.5,76,0
295.7,306.3,1915,22.4,79,0
295.6,306.2,1584,33.6,81,0
295.7,306.3,1685,34.9,84,0
295.8,306.3,1337,54.6,87,0
295.8,306.3,1235,76.2,89,2
295.7,306.2,1464,46.2,92,0
295.7,306.2,1739,25.9,94,0
295.7,306.3,1490,34.3,97,0
295.8,306.4,1356,48.0,99,0
295.7,306.2,1397,52.0,101,0
295.7,306.2,1458,40.6,103,0
295.7,306.2,2161,16.5,105,0
295.6,306.1,1651,28.1,110,0
295.6,306.1,1389,46.2,113,0
295.6,306.0,1370,52.4,115,0
295.7,306.1,1408,47.9,117,0
295.7,306.1,1343,54.4,119,0
295.7,306.2,1423,42.5,121,0
295.6,306.2,1426,48.6,124,0
295.6,306.2,1435,51.6,126,0
295.5,306.1,1573,35.1,129,0
295.6,306.2,1612,31.2,131,0
295.6,306.2,1446,49.9,133,0
295.6,306.2,1329,55.3,135,0
295.6,306.2,1569,35.1,140,0
295.6,306.1,1256,62.3,142,0
295.6,306.1,1383,48.7,147,0
295.7,306.2,2270,14.6,149,2
295.7,306.2,1458,49.8,151,0
295.6,306.1,1474,41.2,156,0
295.6,306.1,1462,49.2,158,0
295.6,306.1,1669,29.0,161,0
295.5,306.1,1822,24.3,164,0
295.5,306.0,1456,39.2,167,0
295.5,306.0,1546,35.9,169,0
295.6,306.1,1490,42.7,171,0
295.6,306.0,1569,40.4,174,0
295.5,306.0,1621,29.5,176,0
295.4,305.9,1518,40.6,178,0
295.4,305.8,1526,38.2,181,0
295.3,305.8,1589,36.2,184,0
295.3,305.7,1475,51.0,187,0
295.3,305.7,1473,38.5,189,0
295.4,305.8,1407,50.7,192,0
295.5,305.9,1518,44.1,194,0
295.5,305.9,1593,37.2,197,0
295.5,305.9,1380,52.4,202,0
295.5,306.0,1423,45.3,205,0
295.5,306.0,1800,27.6,208,0
295.6,306.1,1623,30.9,210,0
295.6,306.1,1372,55.6,215,3
295.6,306.0,1396,52.4,0,0
295.6,306.0,1949,21.9,5,0
295.6,306.0,1419,51.1,7,0
295.5,305.9,1453,47.3,9,0
295.5,305.9,1542,36.2,12,0
295.6,306.0,1363,50.0,14,0
295.5,306.0,1597,37.2,16,0
295.5,306.0,1326,50.8,18,0
295.5,306.0,1641,36.6,21,0
295.6,306.1,1418,46.2,24,0
295.6,306.2,1263,61.8,27,0
295.6,306.2,1823,25.8,29,0
295.5,306.1,1488,40.7,31,0
295.6,306.2,1443,48.9,33,0
295.6,306.2,1650,28.2,35,0
295.7,306.3,1462,44.3,37,0
295.6,306.2,1477,45.0,40,0
295.7,306.3,1712,28.5,43,0
295.7,306.3,1347,50.4,46,0
295.6,306.2,1287,54.8,49,0
295.6,306.2,1428,44.5,51,0
295.6,306.3,1426,45.5,53,0
295.6,306.3,1636,32.7,56,0
295.6,306.2,1424,42.5,58,0
295.6,306.3,1509,35.8,60,0
295.5,306.2,1448,48.9,65,0
295.5,306.1,1650,32.8,67,0
295.6,306.2,1414,42.5,69,0
295.6,306.3,1911,20.9,74,0
295.6,306.2,1632,32.2,76,0
295.7,306.4,1387,40.1,81,0
295.8,306.4,1399,47.6,84,0
295.8,306.5,1505,35.2,86,0
295.8,306.5,1534,37.9,88,0
295.8,306.5,1493,40.5,90,0
295.8,306.6,1480,43.2,92,0
295.8,306.6,1621,31.6,95,0
295.7,306.5,1737,26.2,97,0
295.8,306.6,1508,46.5,99,0
295.8,306.5,1641,32.2,101,0
295.9,306.6,1532,38.6,104,0
295.9,306.7,1547,40.9,107,0
295.9,306.6,1412,41.0,109,0
295.8,306.5,1568,35.1,111,0
295.9,306.6,1557,41.1,113,0
295.8,306.6,1644,35.2,115,0
295.9,306.6,1679,30.4,117,0
296.0,306.6,1511,35.2,119,0
296.0,306.6,1628,36.8,121,0
296.0,306.6,1392,51.3,124,0
296.0,306.7,1917,21.0,127,0
296.2,306.8,1526,42.3,129,0
296.2,306.8,1389,53.3,132,0
296.1,306.7,1409,42.8,134,0
296.2,306.8,1655,31.1,136,0
296.2,306.9,1516,39.1,138,0
296.2,306.9,1526,34.9,140,0
296.3,307.1,1419,48.6,142,0
296.4,307.2,1748,25.3,144,0
296.4,307.1,1638,32.5,146,0
296.3,307.1,1534,33.8,151,0
296.3,307.1,1774,25.9,154,0
296.2,307.0,2119,18.3,159,0
296.2,307.0,1414,48.3,162,0
296.1,307.0,1523,42.0,164,0
296.1,307.1,1651,35.7,167,0
296.1,307.1,1485,36.0,169,0
296.2,307.2,1168,63.4,172,0
296.3,307.3,1566,35.8,175,0
296.3,307.2,1286,51.1,177,0
296.3,307.2,1446,45.9,180,0
296.4,307.2,2071,19.4,183,0
296.3,307.1,1560,33.2,186,0
296.3,307.1,1654,29.6,188,0
296.3,307.1,1662,32.9,190,0
296.3,307.2,1646,35.0,192,0
296.2,307.1,1444,46.7,194,0
296.3,307.2,1424,42.0,196,0
296.2,307.2,1382,52.0,201,0
296.2,307.1,1413,53.4,203,0
296.2,307.2,1633,31.1,0,0
296.2,307.1,1441,41.7,3,0
296.2,307.2,1385,44.0,5,0
296.2,307.2,1552,34.8,8,0
296.2,307.3,1451,42.8,11,0
296.1,307.1,1433,38.5,14,0
296.1,307.2,1619,29.7,17,0
296.2,307.2,1445,41.8,20,0
296.2,307.2,1356,43.6,22,0
296.3,307.2,1319,68.3,24,2
296.3,307.2,1637,31.6,27,0
296.3,307.2,1291,58.6,29,0
296.3,307.3,1398,52.7,31,0
296.3,307.3,1372,57.7,33,0
296.3,307.2,1454,42.5,35,0
296.2,307.2,1515,36.5,38,0
296.2,307.3,1881,24.3,40,0
296.2,307.3,1711,29.9,42,0
296.2,307.3,1475,37.0,44,0
296.4,307.4,1512,36.8,46,0
296.3,307.4,1335,50.5,48,0
296.3,307.4,1472,39.9,51,0
296.2,307.3,1477,35.2,53,0
296.3,307.4,1760,28.4,56,0
296.4,307.5,1549,36.1,58,0
296.3,307.4,1648,34.0,60,0
296.4,307.5,1556,38.0,62,0
296.3,307.4,1958,19.1,67,0
296.4,307.4,1403,48.4,70,0
296.4,307.5,1684,31.4,72,0
296.4,307.5,1596,35.1,75,0
296.6,307.6,1498,41.1,80,0
296.7,307.7,1524,36.8,82,0
296.7,307.7,1502,43.9,84,0
296.6,307.6,1809,25.1,86,0
296.6,307.6,1542,37.4,88,0
296.5,307.6,1431,45.2,90,0
296.5,307.6,1512,43.6,92,0
296.4,307.5,1403,52.8,94,0
296.4,307.5,1331,47.8,99,0
296.6,307.7,1474,52.6,101,0
296.5,307.6,1607,33.5,104,0
296.5,307.6,1415,44.2,106,0
296.6,307.6,1671,28.8,108,0
296.6,307.7,1556,37.7,110,0
296.7,307.7,1927,23.9,112,0
296.7,307.7,1597,32.1,114,0
296.8,307.8,1627,30.5,117,0
296.8,307.8,1480,39.4,122,0
296.8,307.8,1565,39.5,124,0
296.8,307.8,1573,36.4,126,0
296.7,307.8,1605,31.3,128,0
296.7,307.9,1874,21.3,130,0
296.7,307.9,1424,53.8,133,0
296.7,307.9,1420,50.1,138,0
296.8,307.9,1372,49.0,140,0
296.8,307.8,1664,32.8,142,0
296.8,307.9,1409,44.3,145,0
296.8,307.9,1718,25.2,148,0
296.9,307.8,1544,40.3,150,0
296.9,307.8,1466,45.7,153,0
296.8,307.8,1394,47.7,155,0
296.9,307.8,1840,24.6,157,0
296.9,307.8,1477,37.2,160,0
296.9,307.8,1425,49.1,163,0
297.0,307.9,1414,46.2,165,0
297.0,307.8,1414,47.5,168,0
297.0,307.9,1595,31.7,170,0
296.9,307.8,1345,54.5,172,0
296.9,307.7,1653,35.9,177,0
296.8,307.6,1547,36.5,179,0
296.9,307.7,1656,30.8,181,0
297.0,307.7,1731,28.5,186,0
297.0,307.8,1774,28.0,188,0
297.0,307.8,1521,40.2,190,0
297.1,307.9,1420,39.8,192,0
297.0,307.8,1683,32.3,197,0
297.0,307.7,1498,47.1,199,0
297.0,307.8,1385,56.4,202,3
297.0,307.9,1455,49.0,204,0
296.9,307.8,1549,35.8,206,4
296.9,307.8,1392,43.9,0,0
296.9,307.7,2008,17.5,3,0
296.9,307.7,1464,41.4,6,0
297.0,307.7,1447,46.4,8,0
296.9,307.6,1685,32.0,10,0
296.8,307.5,1443,39.2,13,0
296.9,307.5,1354,44.4,16,0
296.9,307.5,2721,9.3,18,2
297.0,307.6,1680,35.8,20,0
296.9,307.5,1397,48.3,22,0
296.9,307.4,1521,37.9,27,0
296.8,307.4,1472,43.9,30,0
296.8,307.5,1695,30.0,33,0
296.7,307.5,1607,33.6,38,0
296.8,307.5,1347,54.8,43,0
296.7,307.4,1540,38.7,45,0
296.6,307.4,1389,42.7,48,0
296.6,307.5,1734,27.0,50,0
296.7,307.6,1540,38.6,53,0
296.7,307.5,1515,42.1,55,0
296.6,307.4,1504,45.8,58,0
296.6,307.5,1557,35.1,60,0
296.5,307.4,1292,52.5,62,0
296.5,307.4,1432,49.2,64,0
296.5,307.4,1350,55.6,69,0
296.6,307.4,1790,25.8,72,0
296.4,307.3,1540,37.4,75,0
296.4,307.3,2077,19.1,80,0
296.4,307.3,1487,37.5,83,0
296.5,307.4,1523,40.7,85,0
296.5,307.5,1443,41.8,87,0
296.5,307.5,1340,59.1,89,0
296.6,307.7,1654,31.0,91,0
296.6,307.6,1459,40.2,96,0
296.5,307.6,1541,38.5,98,0
296.6,307.7,1386,62.3,100,2
296.7,307.8,1258,69.0,105,2
296.7,307.8,1375,51.4,108,0
296.8,307.9,1706,30.8,111,0
296.7,307.8,1672,32.4,113,0
296.8,307.9,1843,25.2,116,0
296.7,307.9,1690,29.6,119,0
296.8,307.9,1413,46.5,121,0
296.8,307.9,1489,33.4,123,0
296.8,307.9,1271,61.4,125,0
296.8,307.9,1418,47.9,127,0
296.9,307.8,1426,50.7,130,0
296.9,307.9,1535,39.2,133,0
296.9,307.8,1557,38.1,135,0
296.9,307.8,1653,29.7,137,0
296.9,307.9,1435,41.6,139,0
297.0,307.9,1569,33.3,141,0
296.9,307.9,1385,44.8,144,0
297.0,307.9,1635,31.6,147,0
296.9,307.9,1423,43.9,149,0
297.0,307.9,1479,39.2,151,0
297.0,307.9,1296,69.1,153,2
297.0,307.8,1553,33.3,155,0
297.0,307.9,1529,42.2,157,0
297.1,308.0,1690,25.6,159,0
297.1,308.0,1348,58.0,162,0
297.2,308.1,1446,38.5,164,0
297.1,307.9,1456,50.0,166,0
297.0,307.9,1350,47.7,168,0
297.1,307.9,1507,38.3,170,0
297.0,307.9,1448,45.6,172,0
296.9,307.9,1626,29.9,177,0
297.0,307.9,1846,27.3,179,0
297.0,307.8,1404,40.7,184,0
297.0,307.8,1583,37.2,189,0
297.0,307.9,1436,47.7,191,0
297.0,307.8,1609,35.6,193,0
297.0,307.7,1834,23.8,195,0
297.0,307.8,1316,61.2,200,3
296.9,307.8,1400,57.1,202,3
296.9,307.9,1367,47.1,204,0
297.1,308.1,1754,30.3,206,0
297.1,308.1,1487,34.6,208,0
297.1,308.1,1506,37.7,210,0
297.0,308.1,1362,52.5,213,3
297.1,308.1,1584,36.8,215,0
297.0,308.1,1355,43.7,217,0
297.1,308.1,1823,24.3,219,0
297.0,308.1,1517,41.4,222,0
297.1,308.1,1446,36.6,227,0
297.1,308.0,1559,38.8,229,0
297.1,308.1,1352,44.4,0,0
297.2,308.3,1578,37.8,3,0
297.2,308.3,1429,42.0,6,0
297.2,308.3,1604,39.4,9,0
297.3,308.5,1398,60.4,12,0
297.3,308.4,1441,43.4,14,0
297.3,308.4,1531,35.6,16,0
297.2,308.3,1379,52.1,21,0
297.3,308.3,1410,48.1,23,0
297.3,308.4,1513,40.5,25,0
297.3,308.5,1497,47.5,27,0
297.3,308.4,1491,46.5,29,0
297.3,308.4,1417,47.8,31,0
297.4,308.6,1522,38.0,33,0
297.3,308.4,1339,52.1,36,0
297.2,308.3,1794,27.5,38,0
297.2,308.4,1460,42.1,41,0
297.2,308.3,1776,28.0,43,0
297.2,308.3,1431,43.7,46,0
297.1,308.2,1347,50.8,49,0
297.0,308.1,1507,43.1,51,0
297.0,308.0,1408,47.9,54,0
297.0,307.9,1493,34.7,57,0
296.9,307.9,1441,47.6,60,0
296.9,307.9,1557,36.5,63,0
296.9,307.9,1979,20.4,68,0
296.9,308.0,1430,55.9,71,0
296.9,308.0,1658,41.0,74,0
297.0,308.1,1355,51.4,76,0
297.0,308.1,1410,47.6,79,0
296.9,308.0,1521,34.5,84,0
296.8,308.0,1371,54.5,86,0
296.9,308.0,1318,53.5,88,0
297.0,308.1,1573,34.9,93,0
297.0,308.1,1489,44.1,96,0
297.0,308.1,2540,13.3,98,0
297.0,308.1,1537,39.0,103,0
296.9,308.0,1416,46.9,105,0
296.9,307.9,1359,56.5,110,0
296.8,307.8,1551,38.9,112,0
296.8,307.8,1694,33.0,115,0
296.8,307.9,1709,28.4,118,0
296.9,308.0,1514,41.0,120,0
297.0,308.1,1455,43.5,122,0
297.0,308.2,1702,30.7,124,0
296.9,308.1,1357,41.8,127,0
297.0,308.2,1577,29.4,130,0
297.0,308.3,1399,46.4,132,5
297.0,308.3,1399,59.0,135,0
297.0,308.3,1492,48.1,137,0
297.1,308.3,1763,25.7,139,0
297.1,308.3,1492,41.5,141,0
297.1,308.4,1488,42.5,146,0
297.1,308.4,1422,42.1,148,0
297.1,308.4,1583,38.2,150,0
297.1,308.4,1304,53.5,153,0
297.1,308.4,1880,23.5,155,0
297.2,308.5,1604,40.7,158,0
297.2,308.6,1500,37.1,161,0
297.2,308.5,1364,55.6,163,0
297.2,308.5,2440,14.0,166,0
297.1,308.4,1654,31.4,171,0
297.1,308.4,1359,46.6,176,0
297.1,308.4,1502,37.3,181,0
297.1,308.4,1615,32.6,184,0
297.2,308.5,1482,39.3,187,0
297.2,308.6,1636,31.3,192,0
297.1,308.5,1621,32.4,194,0
297.1,308.4,1468,44.4,197,0
297.1,308.4,1432,53.4,199,0
297.1,308.4,1726,28.4,202,0
297.1,308.4,1588,33.4,204,0
297.2,308.5,1653,33.3,207,0
297.2,308.5,1513,42.9,212,0
297.2,308.6,1489,40.2,214,0
297.3,308.7,1467,36.8,216,0
297.3,308.7,1549,36.1,218,0
297.4,308.8,1359,48.7,220,0
297.5,308.8,1533,41.5,223,0
297.5,308.8,1309,57.3,0,0
297.5,308.8,1430,49.4,2,0
297.5,308.9,1419,50.7,7,0
297.5,308.9,1535,37.7,12,0
297.5,308.9,1466,43.0,15,0
297.5,308.9,1427,50.4,17,0
297.5,308.9,1280,48.5,19,0
297.6,309.0,1528,33.8,22,0
297.6,309.0,1885,25.2,24,0
297.8,309.2,1648,33.0,29,0
297.8,309.2,1400,56.9,34,0
297.8,309.3,2243,15.7,36,0
297.9,309.4,1558,35.7,39,0
298.0,309.6,1633,34.8,41,0
298.1,309.6,1549,38.7,43,0
298.0,309.5,1496,45.8,46,0
298.1,309.5,1467,41.8,48,0
298.0,309.4,1276,65.9,50,0
298.0,309.4,1490,40.5,53,0
298.0,309.4,1562,38.1,58,0
298.1,309.4,1397,48.2,63,0
298.1,309.5,1530,40.2,65,0
298.1,309.4,1362,47.6,70,0
298.2,309.4,1693,34.4,73,0
298.2,309.4,1408,46.5,76,0
298.2,309.4,1398,52.9,79,0
298.3,309.6,1531,40.1,81,0
298.3,309.5,1521,37.1,84,0
298.3,309.5,1427,54.3,89,0
298.3,309.4,1546,36.1,94,0
298.3,309.4,1356,45.4,96,0
298.4,309.5,2153,15.3,98,2
298.5,309.6,1492,41.7,100,0
298.5,309.6,1582,40.3,103,0
298.5,309.6,1419,41.5,105,0
298.5,309.6,1441,48.2,107,0
298.6,309.7,1635,32.2,110,0
298.6,309.7,1429,45.8,113,0
298.6,309.7,1675,28.4,115,0
298.7,309.7,1868,23.8,118,0
298.7,309.8,1582,33.4,121,0
298.8,309.9,1486,40.3,126,0
298.7,309.8,1402,54.3,128,0
298.7,309.9,1621,34.1,130,0
298.8,309.9,1428,42.4,132,0
298.7,309.8,1343,53.6,134,0
298.7,309.9,1458,40.2,137,0
298.7,309.8,1322,57.0,140,0
298.7,309.9,1483,32.8,142,0
298.6,309.8,1505,45.7,144,5
298.7,309.9,1593,42.5,146,0
298.8,310.0,2098,19.6,148,0
298.8,310.0,1672,30.4,150,0
298.8,310.0,1487,41.4,152,0
298.8,310.0,1423,42.1,154,0
298.9,310.1,1750,25.0,156,0
298.9,310.2,1654,31.1,158,0
298.9,310.2,1498,50.2,160,0
298.9,310.1,1587,30.2,162,0
298.9,310.1,1473,42.6,164,0
298.9,310.2,1359,56.9,166,0
299.0,310.3,1635,34.5,168,0
299.0,310.3,1520,45.0,171,0
299.0,310.3,1507,36.7,173,0
299.0,310.3,1428,46.3,175,0
299.0,310.3,1582,33.3,177,0
299.0,310.3,1929,24.4,180,0
299.0,310.3,1540,38.1,182,0
298.9,310.2,1362,53.0,185,0
298.9,310.1,1452,49.9,187,0
298.9,310.1,1361,51.7,192,0
298.8,310.1,1243,74.5,194,2
298.8,310.1,1567,36.8,197,0
298.9,310.2,1411,46.5,202,0
298.8,310.2,1814,26.8,204,0
298.8,310.1,1719,28.8,206,0
298.8,310.2,1663,30.4,209,0
298.9,310.2,1696,30.2,214,0
298.9,310.2,1771,26.8,216,0
299.0,310.3,1868,24.0,221,0
299.0,310.3,1558,35.4,223,0
299.0,310.4,1365,49.1,226,3
299.0,310.4,1371,53.8,228,3
298.9,310.3,1583,32.6,230,0
298.7,310.2,1613,36.0,0,0
298.6,310.1,1721,27.2,5,0
298.6,310.2,1668,31.5,7,0
298.6,310.2,1569,36.3,10,0
298.6,310.2,1328,50.5,12,0
298.6,310.1,1596,33.0,15,0
298.5,310.2,1676,32.7,18,0
298.5,310.1,1809,28.9,20,0
298.5,310.0,1804,26.1,22,0
298.6,310.1,1533,33.9,24,0
298.7,310.2,1717,27.3,26,0
298.7,310.2,1363,45.5,28,0
298.7,310.2,1402,45.9,30,0
298.7,310.2,1436,47.5,32,0
298.7,310.2,1525,43.7,34,0
298.7,310.2,1598,33.3,36,0
298.6,310.1,1444,48.1,39,0
298.6,310.0,1334,48.0,42,0
298.6,310.0,1681,35.5,44,0
298.6,309.9,1593,37.4,47,0
298.6,309.9,1461,45.7,49,0
298.7,310.1,1693,31.9,51,0
298.7,310.2,1404,50.3,54,0
298.8,310.2,1707,27.6,56,0
298.6,310.1,1458,41.9,61,0
298.6,310.0,1517,41.2,64,0
298.7,310.1,1433,54.6,66,0
298.7,310.2,1566,33.1,68,0
298.7,310.1,1676,33.5,70,0
298.7,310.1,1368,56.8,72,0
298.8,310.2,1581,37.5,75,0
298.8,310.3,1708,27.1,78,0
298.7,310.3,1481,41.5,83,0
298.7,310.3,1451,40.0,86,0
298.7,310.3,1495,38.7,88,0
298.8,310.3,1573,41.8,91,0
298.8,310.3,1366,59.0,94,0
298.8,310.3,1553,36.8,97,0
298.8,310.3,1528,37.1,99,0
298.8,310.2,1527,31.2,102,0
298.8,310.2,1461,46.7,105,0
298.8,310.2,1455,44.9,107,0
298.7,310.1,1620,34.8,112,0
298.7,310.1,1786,27.7,114,0
298.8,310.2,1583,35.7,116,0
298.8,310.1,1653,30.3,119,0
298.9,310.2,1331,49.0,121,0
298.9,310.3,1484,43.8,124,0
298.9,310.2,1603,36.1,126,0
298.9,310.2,1445,40.0,129,0
298.9,310.1,1823,26.1,131,0
298.9,310.1,1491,45.3,133,0
298.9,310.2,1533,42.8,138,0
298.9,310.2,1409,54.8,140,0
298.9,310.2,2737,8.8,142,2
299.0,310.3,1494,46.6,144,0
299.1,310.4,1594,33.3,147,0
299.1,310.4,1527,44.0,149,0
299.1,310.4,1452,39.7,151,0
299.0,310.3,1483,39.2,153,0
299.1,310.2,1569,38.2,155,0
299.1,310.3,1472,46.6,157,0
299.0,310.2,1533,43.5,159,0
298.9,310.1,1366,62.7,161,0
298.9,310.2,1532,37.7,166,0
298.9,310.1,1313,56.8,171,0
299.0,310.2,1372,48.0,174,0
298.9,310.1,1555,40.6,176,0
298.9,310.1,1394,42.7,179,0
298.9,310.1,1442,48.0,181,0
298.9,310.0,1564,33.8,183,0
298.9,310.0,1452,48.9,185,0
298.9,310.1,1466,42.5,187,0
298.9,310.1,1469,53.2,189,0
298.9,310.1,1944,23.4,192,0
298.8,309.9,1415,53.2,194,0
298.7,309.8,1528,36.7,197,0
298.7,309.8,1570,42.1,200,0
298.7,309.9,1617,33.0,203,0
298.7,309.9,2083,18.2,205,0
298.7,309.9,1541,38.5,208,0
298.8,309.9,1320,47.4,210,0
298.7,309.8,1354,53.3,212,3
298.8,309.9,1495,35.2,214,0
298.7,309.8,1589,31.8,217,0
298.7,309.8,1530,35.5,0,0
298.7,309.8,1539,33.4,2,0
298.7,309.7,1462,46.8,4,0
298.6,309.7,1356,54.0,6,0
298.7,309.7,1622,34.6,8,0
298.7,309.8,1394,40.3,11,0
298.8,309.9,1568,33.7,13,0
298.9,310.0,1456,43.8,15,0
298.9,310.0,1378,49.3,18,0
298.9,309.9,1404,41.4,20,0
298.8,309.8,1437,42.8,23,0
298.8,309.8,1363,44.0,25,0
298.8,309.8,1377,49.6,27,0
298.8,309.9,1526,42.1,30,0
298.8,309.8,1510,44.2,35,0
298.8,309.9,1439,45.2,40,0
298.8,309.9,1482,39.1,45,0
298.8,309.8,1534,37.0,47,0
298.8,309.9,1741,27.7,50,0
298.8,309.9,1550,38.8,53,0
298.8,310.0,1486,38.5,55,0
298.9,310.1,1602,38.2,58,0
299.0,310.2,1477,37.9,60,0
299.0,310.1,1618,29.2,62,0
299.0,310.2,1628,35.8,64,0
299.0,310.3,1662,33.6,67,0
299.0,310.3,1657,31.0,70,0
299.0,310.4,1677,30.8,73,0
299.0,310.3,1447,39.9,78,0
298.9,310.4,1831,25.4,81,0
299.0,310.3,1584,34.4,83,0
299.1,310.4,1450,40.9,85,0
299.1,310.4,1428,46.9,87,0
299.0,310.4,1382,53.0,89,0
299.0,310.3,1501,43.0,91,0
299.0,310.3,1475,42.4,93,0
298.9,310.3,1364,54.0,95,0
299.0,310.3,1472,36.1,97,0
299.0,310.3,1437,47.8,99,0
298.9,310.2,1491,45.1,101,0
298.9,310.2,1706,27.6,103,0
298.8,310.1,1607,39.5,105,0
298.8,310.0,1412,46.3,107,0
298.7,309.8,1546,40.9,109,0
298.7,309.8,1365,50.5,111,0
298.6,309.8,1544,30.2,113,0
